Date/Time,State,Latitude,Longitude,Total precipitation,Total precipitation duration,
2001-05-11 20:00:00,WA,-31.8000,115.8500,50,0,
2001-07-29 06:00:00,WA,-31.9300,116.0000,123,0,
2001-07-29 07:00:00,WA,-31.9000,116.1200,173,0,
2001-08-13 08:00:00,WA,-31.9600,115.7600,37,0,
2002-01-19 14:00:00,WA,-26.6000,120.2000,0,0,
2002-01-29 00:00:00,WA,-27.4000,115.5000,67,0,
2002-04-16 00:00:00,WA,-31.9200,115.8700,70,0,
2002-04-16 00:00:00,WA,-34.8900,118.4700,96,0,
2002-08-08 14:00:00,WA,-31.9000,115.8000,60,0,
2002-11-22 07:00:00,WA,-32.5000,117.5000,0,0,
2002-12-06 10:00:00,WA,-34.0700,118.2600,72,0,
2002-12-22 07:20:00,WA,-28.8000,115.7000,47,0,
2002-12-26 04:00:00,WA,-30.9000,117.9000,0,0,
2002-12-27 00:00:00,WA,-32.2100,121.7500,71,0,
2003-02-09 05:00:00,WA,-31.3000,115.8000,0,0,
2003-02-09 06:00:00,WA,-32.6800,116.6700,0,0,
2003-02-09 07:00:00,WA,-31.5500,116.4200,0,0,
2003-02-16 00:00:00,WA,-32.3000,117.9400,0,0,
2003-02-16 01:00:00,WA,-31.7300,117.7600,95,0,
2003-02-16 18:00:00,WA,-33.9000,116.2000,91,0,
2003-06-24 12:00:00,WA,-33.3600,115.6400,74,0,
2003-09-29 01:30:00,WA,-34.3440,118.6300,43,0,
2003-11-02 07:30:00,WA,-15.7730,128.7390,0,0,
2003-11-16 07:15:00,WA,-31.3450,115.9120,0,0,
2003-11-17 00:00:00,WA,-25.0310,128.3000,86,0,
2003-12-17 06:50:00,WA,-31.5520,116.4680,0,0,
2003-12-18 07:00:00,WA,-33.2700,118.3600,53,0,
2004-01-23 07:30:00,WA,-17.3500,123.6100,0,0,
2004-01-24 21:00:00,WA,-33.8540,120.1170,45,0,
2004-01-28 07:15:00,WA,-33.6760,116.5970,0,0,
2004-02-08 11:30:00,WA,-17.6920,122.2360,79,0,
2004-02-12 08:15:00,WA,-30.9170,118.2000,15,0,
2004-02-17 18:15:00,WA,-33.0800,119.0740,48,0,
2004-03-01 10:00:00,WA,-31.2353,119.3564,35,0,
2004-04-01 15:25:00,WA,-22.6170,118.3930,0,0,
2004-04-03 06:45:00,WA,-19.7810,120.6410,0,0,
2004-04-11 12:30:00,WA,-25.0428,115.3072,84,0,
2004-05-09 00:00:00,WA,-33.6480,115.3460,31,0,
2004-05-09 01:00:00,WA,-31.9192,115.8728,31,0,
2004-06-07 01:00:00,WA,-31.8983,116.1558,52,0,
2004-07-06 03:00:00,WA,-28.3000,113.5981,91,0,
2004-11-02 12:25:00,WA,-33.2040,116.2750,0,0,
2004-12-27 09:45:00,WA,-28.0640,115.1900,22,0,
2004-12-28 06:45:00,WA,-34.8794,118.0467,46,0,
2005-04-01 01:00:00,WA,-34.4890,117.2220,0,0,
2005-05-19 01:00:00,WA,-32.2150,115.9840,70,0,
2005-05-19 01:00:00,WA,-33.2520,115.8410,111,0,
2005-09-05 11:30:00,WA,-32.7620,115.6810,26,0,
2005-12-15 06:15:00,WA,-17.0770,122.7120,70,0,
2006-01-07 09:00:00,WA,-30.7680,117.1350,0,0,
2006-01-08 01:00:00,WA,-31.9000,116.7600,57,0,
2006-01-08 01:00:00,WA,-32.3100,116.7700,58,0,
2006-01-08 01:00:00,WA,-30.4700,118.3800,50,0,
2006-01-08 01:00:00,WA,-33.8000,120.6300,62,0,
2006-02-10 08:30:00,WA,-29.6020,115.9390,0,0,
2006-02-21 06:00:00,WA,-31.8750,116.2080,0,0,
2006-02-27 06:00:00,WA,-21.6000,117.5900,0,0,
2006-04-07 01:00:00,WA,-21.8020,117.5920,0,0,
2006-08-21 18:00:00,WA,-32.5000,115.7700,0,0,
2006-11-21 12:05:00,WA,-17.5700,123.8200,0,0,
2006-11-28 08:37:00,WA,-23.1700,117.7500,0,0,
2006-12-04 03:50:00,WA,-15.5100,128.1500,0,0,
2006-12-16 19:00:00,WA,-17.9500,122.2300,0,0,
2006-12-17 07:00:00,WA,-1.0000,1.0000,0,0,
2007-04-14 01:00:00,WA,-32.4400,116.0700,0,0,
2007-04-14 01:00:00,WA,-32.7100,116.0600,0,0,
2007-04-14 01:00:00,WA,-32.9400,116.0200,0,0,
2007-04-14 05:00:00,WA,-32.7100,116.0600,0,0,
2007-11-14 07:29:00,WA,-15.5100,128.1500,20,0,
2007-11-25 06:30:00,WA,-17.0900,122.8600,0,0,
2007-12-17 03:22:00,WA,-32.2100,121.7500,0,0,
2008-01-13 11:50:00,WA,-15.7800,128.7100,0,0,
2008-01-13 14:20:00,WA,-18.1800,125.5600,0,0,
2008-01-16 09:00:00,WA,-22.7000,117.7700,0,0,
2008-03-18 08:10:00,WA,-28.0300,115.1600,0,0,
2008-03-31 07:10:00,WA,-31.6600,116.6800,47,0,
2008-04-04 22:30:00,WA,-31.9200,115.8700,73,0,
2008-04-16 05:30:00,WA,-34.0300,115.1000,0,0,
2000-01-31 05:30:00,NT,-12.4600,130.9600,50,0,
2000-10-17 04:00:00,NT,-16.1200,130.9600,0,0,
2000-10-26 07:00:00,NT,-24.3000,134.1400,0,0,
2000-11-01 22:15:00,NT,-11.0500,132.9800,0,0,
2000-11-05 08:45:00,NT,-18.3000,134.8000,0,0,
2000-11-11 10:45:00,NT,-18.3000,134.8000,0,0,
2000-11-12 21:46:00,NT,-19.6400,134.1800,72,0,
2000-11-14 06:30:00,NT,-20.1900,130.0200,75,0,
2001-02-06 04:00:00,NT,-12.4600,130.7400,140,0,
2001-04-07 13:30:00,NT,-13.8500,136.4200,432,0,
2001-10-16 03:30:00,NT,-24.0000,134.0000,125,0,
2001-10-17 06:30:00,NT,-14.5000,134.2000,37,0,
2001-11-04 07:30:00,NT,-13.0000,130.5000,0,0,
2001-12-07 03:00:00,NT,-23.7000,133.8500,35,0,
2002-11-15 20:00:00,NT,-12.4600,130.9600,82,0,
2002-11-16 12:30:00,NT,-12.3900,131.1800,97,0,
2002-11-26 06:00:00,NT,-23.9500,132.7800,0,0,
2002-11-28 04:30:00,NT,-25.2500,131.0000,14,0,
2003-01-13 13:30:00,NT,-12.4600,130.9600,129,0,
2003-01-16 12:00:00,NT,-12.4600,130.9600,132,0,
2003-01-19 02:00:00,NT,-12.6000,131.1000,172,0,
2003-11-06 04:00:00,NT,-12.4300,130.8500,0,0,
2003-11-16 23:30:00,NT,-12.4300,130.8500,0,0,
2003-12-04 12:30:00,NT,-13.8400,131.1900,116,0,
2004-02-02 10:00:00,NT,-16.4000,131.0100,115,0,
2004-02-09 00:00:00,NT,-14.2300,129.4500,151,0,
2004-02-12 15:00:00,NT,-17.5600,133.5400,120,0,
2004-02-21 11:00:00,NT,-14.5200,132.3800,128,0,
2004-02-22 08:00:00,NT,-25.8400,133.3000,92,0,
2004-05-18 10:00:00,NT,-12.2500,136.9000,284,0,
2005-09-15 04:30:00,NT,-22.4600,133.6400,35,0,
2005-11-15 04:30:00,NT,-15.6600,130.4800,0,0,
2005-11-19 12:30:00,NT,-14.4800,132.2600,223,0,
2005-12-26 14:00:00,NT,-14.5200,132.3800,127,0,
2006-01-17 09:00:00,NT,-18.3500,130.6000,0,0,
2006-01-24 11:30:00,NT,-12.4600,130.9600,0,0,
2006-03-21 16:30:00,NT,-12.3000,130.9000,0,0,
2006-03-25 00:00:00,NT,-12.2900,136.8200,137,0,
2006-04-25 00:00:00,NT,-12.7500,131.1500,0,0,
2006-11-04 17:00:00,NT,-12.5800,131.3100,112,0,
2007-01-27 04:00:00,NT,-12.5700,131.0800,0,0,
2007-02-26 15:00:00,NT,-11.3000,131.7500,139,0,
2007-03-21 12:00:00,NT,-14.4800,132.2600,130,0,
2007-03-24 03:00:00,NT,-19.6400,134.1800,88,0,
2008-01-13 17:30:00,NT,-12.4600,130.9600,242,0,
2008-01-17 22:30:00,NT,-12.7000,130.4000,650,0,
2008-03-11 13:30:00,NT,-12.4000,130.7000,191,0,
2008-03-17 17:30:00,NT,-13.1000,131.0000,93,0,
2008-09-07 03:50:00,SA,-34.7710,137.5955,0,0,
2008-12-11 03:50:00,SA,-31.9238,133.0097,0,0,
2008-01-18 05:45:00,SA,-35.2183,138.5425,0,0,
2008-01-18 06:00:00,SA,-35.0880,138.6045,0,0,
2007-11-29 04:00:00,SA,-34.5442,140.8800,0,0,
2007-11-29 05:45:00,SA,-33.8548,139.4201,0,0,
2007-11-29 07:00:00,SA,-34.2831,140.6026,0,0,
2007-11-29 05:00:00,SA,-32.2785,140.3249,0,0,
2009-03-11 05:00:00,SA,-34.2628,135.7270,0,0,
2009-03-12 05:00:00,SA,-33.0307,138.2679,0,0,
2009-03-12 05:00:00,SA,-33.1237,138.1118,0,0,
2009-03-12 05:00:00,SA,-33.1545,138.1183,0,0,
2008-11-19 17:00:00,NSW,-29.4152,142.0346,0,0,
2008-11-19 08:00:00,NSW,-33.1817,148.6846,0,0,
2008-11-20 07:20:00,NSW,-29.5317,150.5678,0,0,
2009-03-12 05:00:00,SA,-33.0613,138.1042,0,0,
2008-11-28 07:50:00,NSW,0.0000,0.0000,0,0,
2008-11-28 07:50:00,NSW,0.0000,0.0000,0,0,
2008-11-28 10:00:00,NSW,0.0000,0.0000,0,0,
2008-12-08 02:20:00,NSW,-29.3151,151.0845,0,0,
2008-12-08 05:00:00,NSW,-32.6401,151.5928,0,0,
2008-12-10 06:00:00,NSW,-31.3651,152.2217,0,0,
2008-12-23 01:00:00,NSW,-36.3984,149.1012,0,0,
2008-12-23 07:30:00,NSW,-32.0067,149.9846,0,0,
2008-12-29 03:55:00,NSW,-31.5984,152.4678,0,0,
2009-01-21 08:30:00,NSW,-33.4234,151.3414,0,0,
2009-02-03 07:00:00,NSW,-34.9151,148.6012,0,0,
2009-02-10 07:10:00,NSW,-33.3484,149.9846,0,0,
2009-02-13 14:00:00,NSW,-30.0818,145.9512,0,0,
2009-02-13 20:00:00,NSW,-30.0818,145.9512,0,0,
2009-02-13 23:59:00,NSW,-30.0818,145.9512,0,0,
2009-02-18 05:00:00,NSW,-30.9317,148.3679,0,0,
2009-02-20 06:05:00,NSW,-29.4401,153.3595,0,0,
2009-02-21 06:35:00,NSW,-31.0984,152.6511,0,0,
2009-02-23 06:25:00,NSW,-33.4317,150.8846,0,0,
2009-02-23 08:40:00,NSW,-34.4734,150.8762,0,0,
2009-03-15 03:01:00,NSW,-32.0067,149.9846,0,0,
2009-03-15 10:00:00,NSW,-32.0067,149.9846,0,0,
2009-03-12 00:00:00,NSW,-32.8485,143.6347,0,0,
2009-03-31 05:55:00,NSW,-30.4484,152.9011,0,0,
2009-03-31 03:00:00,NSW,-30.3151,153.1178,0,0,
2009-05-02 09:10:00,NSW,-33.7151,151.2846,0,0,
2009-05-02 10:05:00,NSW,-33.9151,151.2346,0,0,
2009-01-08 04:14:00,NSW,-32.0484,150.8678,0,0,
2008-06-27 05:14:00,WA,-32.1147,115.9886,42,24,
2008-07-29 05:00:00,WA,-32.0081,116.0906,79,24,
2008-09-21 01:55:00,WA,-31.9828,115.7706,5,2,
2008-10-22 07:34:00,WA,-31.6228,117.2164,18,2,
2008-10-24 09:21:00,WA,-30.7761,121.4578,8,2,
2008-10-28 00:00:00,WA,-31.4150,117.2664,68,24,
2008-11-20 00:00:00,WA,-35.0139,116.9261,126,24,
2008-11-20 00:00:00,WA,-34.9914,117.8956,114,24,
2008-11-20 00:00:00,WA,-34.9344,117.9119,110,24,
2008-12-10 03:30:00,WA,-32.4492,118.9108,0,0,
2008-12-10 00:00:00,WA,-33.7500,119.4572,95,24,
2008-12-21 00:00:00,WA,-34.4461,116.0356,70,24,
2008-12-24 09:30:00,WA,-29.8136,122.3550,0,0,
2009-01-15 17:33:00,WA,-13.7525,126.1856,222,6,
2009-01-28 00:00:00,WA,-31.6097,117.8764,68,24,
2009-01-28 00:00:00,WA,-32.0103,117.3994,60,24,
2009-01-27 09:00:00,WA,-15.4822,124.5181,499,168,
2009-01-27 09:00:00,WA,-16.8217,124.9167,345,168,
2009-01-27 09:00:00,WA,-15.7083,126.3772,309,168,
2009-02-04 00:00:00,WA,-21.0500,119.2200,0,0,
2009-02-14 07:30:00,WA,-20.7097,116.7742,140,17,
2009-02-15 00:00:00,WA,-21.4567,114.9886,128,24,
2009-02-16 00:00:00,WA,-21.6372,116.3247,245,24,
2009-02-28 00:00:00,WA,-20.3736,118.6297,93,24,
2009-03-30 00:00:00,WA,-22.7000,117.7700,69,24,
2009-04-18 01:56:00,WA,-28.8800,121.3200,11,24,
2009-05-20 01:00:00,WA,0.0000,0.0000,98,24,
2009-06-01 23:00:00,WA,-31.9192,115.8728,8,48,
2009-06-23 01:00:00,WA,-33.8453,115.1017,45,24,
2009-06-23 01:00:00,WA,-33.9550,115.0750,43,24,
2009-06-24 01:00:00,WA,-32.7111,116.0633,45,24,
2009-06-24 01:00:00,WA,-32.6300,115.8711,45,24,
2008-11-27 07:00:00,VIC,-37.0270,145.1394,0,0,
2009-03-10 06:00:00,VIC,-37.3583,144.5272,0,0,
2009-03-14 05:00:00,VIC,-36.4416,146.6430,0,0,
2009-10-13 07:00:00,QLD,-26.8509,152.9580,0,0,
2009-06-22 05:00:00,QLD,-27.9833,153.3167,0,0,
2009-05-29 17:00:00,QLD,-27.5833,153.2833,0,0,
2009-10-26 05:40:00,QLD,-27.0820,151.9011,0,0,
2009-10-26 05:45:00,QLD,-27.2333,152.7167,0,0,
2009-05-15 16:41:00,QLD,-19.1814,146.4649,0,0,
2009-04-02 04:00:00,QLD,-26.1845,152.5330,464,24,
2009-04-02 02:50:00,QLD,-26.2940,152.5739,0,0,
2009-04-02 03:50:00,QLD,-26.2838,152.5248,0,0,
2009-04-02 03:50:00,QLD,-26.2838,152.5248,0,0,
2009-04-02 05:40:00,QLD,-26.2202,152.5035,0,0,
2009-04-02 03:20:00,QLD,-26.2423,152.5516,0,0,
2009-04-02 03:25:00,QLD,-26.1947,152.4849,0,0,
2009-04-02 06:05:00,QLD,-26.1709,152.5947,0,0,
2009-04-02 05:05:00,QLD,-26.2313,152.5817,0,0,
2009-04-04 07:30:00,QLD,-27.8301,153.0313,200,150,
2009-04-04 10:00:00,QLD,-27.4711,153.0058,0,0,
2009-04-04 10:00:00,QLD,-27.4711,153.0058,0,0,
2009-04-05 08:30:00,QLD,-27.6787,151.7144,0,0,
2009-04-05 09:00:00,QLD,-27.5592,151.9536,0,0,
2009-04-05 09:30:00,QLD,-27.5537,152.0239,0,0,
2009-04-11 05:00:00,QLD,-19.6257,138.5290,0,0,
2009-04-13 08:30:00,QLD,-27.0333,152.8500,0,0,
2009-04-13 08:15:00,QLD,-26.2722,152.5723,0,0,
2009-04-13 09:00:00,QLD,-27.0553,152.5328,0,0,
2009-04-13 18:00:00,QLD,-24.8662,152.3494,0,0,
2009-11-06 10:10:00,QLD,-24.9473,150.0755,0,0,
2009-03-05 08:15:00,QLD,-19.5306,147.0200,0,0,
2009-03-16 09:40:00,QLD,-26.7667,152.8500,0,0,
2009-03-16 09:45:00,QLD,-26.4924,152.4040,0,0,
2009-02-01 16:55:00,QLD,-18.0029,145.2814,0,0,
2009-02-01 19:50:00,QLD,-18.5052,145.5424,0,0,
2009-02-01 15:20:00,QLD,-17.4952,145.4219,0,0,
2009-02-01 16:00:00,QLD,-17.4958,145.3604,0,0,
2009-02-02 18:10:00,QLD,-19.2598,146.8170,0,0,
2009-02-06 04:35:00,QLD,-17.5476,145.8725,0,0,
2009-02-07 13:20:00,QLD,-16.5319,145.4239,0,0,
2009-02-07 13:10:00,QLD,-16.5229,145.4108,0,0,
2009-02-07 07:00:00,QLD,-17.5204,145.5529,0,0,
2009-02-11 06:15:00,QLD,-20.5958,146.2538,0,0,
2009-02-11 05:35:00,QLD,-19.3918,146.4758,0,0,
2009-02-11 05:00:00,QLD,-19.6257,138.5290,0,0,
2009-02-12 10:45:00,QLD,-20.4929,148.0227,0,0,
2009-02-12 09:35:00,QLD,-26.3346,152.5620,0,0,
2009-02-12 11:20:00,QLD,-21.1250,149.0841,0,0,
2009-02-13 05:30:00,QLD,-17.5739,145.4514,0,0,
2009-02-13 15:40:00,QLD,-20.4509,147.5255,0,0,
2009-02-14 11:35:00,QLD,-27.0549,151.2352,0,0,
2009-02-16 06:05:00,QLD,-19.2621,146.5047,0,0,
2009-02-16 05:25:00,QLD,-17.4051,145.5316,0,0,
2009-02-16 05:00:00,QLD,-19.3045,147.0641,0,0,
2009-02-19 12:30:00,QLD,-26.4924,152.4040,0,0,
2009-02-16 06:25:00,QLD,-26.8500,152.8667,0,0,
2009-02-16 06:40:00,QLD,-28.0415,152.5538,0,0,
2009-02-20 05:00:00,QLD,-27.9401,153.2427,0,0,
2009-02-20 05:35:00,QLD,-17.5459,145.0901,0,0,
2009-02-23 14:05:00,QLD,-21.0838,149.0431,0,0,
2009-01-01 07:55:00,QLD,-17.3242,145.4256,0,0,
2009-01-03 11:00:00,QLD,-19.4531,147.1437,0,0,
2009-01-11 21:30:00,QLD,-16.5319,145.4239,0,0,
2009-01-11 21:10:00,QLD,-16.4906,145.3946,0,0,
2009-01-11 21:30:00,QLD,-16.5229,145.4108,0,0,
2009-01-11 14:20:00,QLD,-17.3125,146.0157,0,0,
2009-01-11 23:30:00,QLD,-17.3134,146.0127,0,0,
2009-01-11 23:40:00,QLD,-17.3044,146.0156,0,0,
2009-01-11 23:30:00,QLD,-17.3044,146.0156,0,0,
2009-01-22 13:30:00,QLD,-25.4100,151.0030,0,0,
2009-01-22 11:20:00,QLD,-27.4238,152.4826,0,0,
2009-01-22 21:35:00,QLD,-20.1311,148.0718,0,0,
2009-01-23 05:40:00,QLD,-26.2940,152.5739,0,0,
2009-01-23 05:40:00,QLD,-26.3132,153.0117,0,0,
2009-01-24 07:05:00,QLD,-26.2122,152.3742,0,0,
2009-08-13 01:00:00,WA,-32.7111,116.0633,64,24,
2009-11-21 14:00:00,SA,-27.5454,135.4470,0,0,
2001-12-30 06:30:00,QLD,-27.5817,153.0955,0,0,
2001-12-31 06:00:00,QLD,-27.5706,152.9872,40,1,
2002-01-01 00:00:00,QLD,-21.1412,149.1858,0,0,
2002-01-01 00:00:00,QLD,-21.1412,149.1858,100,68,
2002-01-04 00:00:00,QLD,-23.7676,148.1325,0,0,
2002-02-08 00:00:00,QLD,-27.6317,153.1094,0,0,
2009-12-02 04:00:00,QLD,-23.0700,150.4400,0,0,
2009-11-15 07:00:00,QLD,-26.3000,151.5000,0,0,
2009-12-22 02:10:00,QLD,-28.1300,152.1300,0,0,
2009-12-22 05:35:00,QLD,-27.4700,153.0100,0,0,
2009-12-22 05:35:00,QLD,-27.3000,152.5500,0,0,
2009-12-22 07:10:00,QLD,-27.1900,153.0200,0,0,
2009-12-22 07:20:00,QLD,-26.1900,152.4800,0,0,
2009-12-30 18:50:00,QLD,-19.1100,146.4100,0,0,
2009-12-30 19:20:00,QLD,-18.3400,146.1600,0,0,
2010-01-03 04:50:00,QLD,-26.4800,152.5700,0,0,
2010-01-03 04:45:00,QLD,-26.5000,152.5300,0,0,
2010-01-05 08:51:00,QLD,-22.3000,138.5000,0,0,
2010-01-08 17:50:00,QLD,-20.4300,139.2900,0,0,
2010-01-29 06:05:00,QLD,-28.0400,152.5500,0,0,
2010-01-29 06:00:00,QLD,-27.0300,152.5100,0,0,
2010-02-06 13:50:00,QLD,-28.0500,153.0900,0,0,
2010-02-06 18:05:00,QLD,-27.5900,153.0900,0,0,
2010-02-06 17:55:00,QLD,-27.5400,153.0600,0,0,
2010-02-06 17:20:00,QLD,-27.5400,153.0600,0,0,
2010-02-06 14:45:00,QLD,-27.5400,153.1700,0,0,
2010-02-06 14:01:00,QLD,-27.5000,153.2100,0,0,
2010-02-06 14:10:00,QLD,-28.0900,153.1300,0,0,
2010-02-06 14:30:00,QLD,-28.0000,153.2200,0,0,
2010-02-06 14:15:00,QLD,-27.5800,153.2100,0,0,
2010-02-06 16:30:00,QLD,-27.5800,152.5900,0,0,
2010-02-12 09:55:00,QLD,-17.4200,145.0800,0,0,
2010-02-15 09:30:00,QLD,-27.4800,152.3800,0,0,
2010-02-15 10:00:00,QLD,-27.4600,152.4100,0,0,
2010-02-15 13:20:00,QLD,-25.3800,149.4700,0,0,
2001-11-26 06:43:00,TAS,-41.4100,147.1200,9,24,
2009-10-05 05:20:00,NSW,-29.6817,152.9678,0,0,
2009-10-05 05:45:00,NSW,-31.9984,151.9678,0,0,
2009-10-05 05:30:00,NSW,-33.6565,151.1343,36,24,
2010-02-16 02:20:00,QLD,-27.2800,153.0100,0,0,
2010-02-16 02:50:00,QLD,-27.3600,153.1200,0,0,
2010-02-16 02:45:00,QLD,-27.3600,153.1100,0,0,
2010-02-16 09:40:00,QLD,-27.0400,152.4600,0,0,
2010-02-16 02:20:00,QLD,-27.2900,153.0300,0,0,
2010-02-16 02:25:00,QLD,-27.2900,153.0400,0,0,
2010-02-16 06:30:00,QLD,-28.0300,152.3400,0,0,
2010-02-16 05:15:00,QLD,-28.1200,152.1200,0,0,
2010-02-16 15:05:00,QLD,-28.1300,152.1300,0,0,
2010-02-16 06:20:00,QLD,-28.1700,152.0600,0,0,
2010-02-16 05:10:00,QLD,-28.2600,152.0500,0,0,
2010-02-15 14:25:00,QLD,-25.3800,149.4700,0,0,
2010-02-16 11:55:00,QLD,-26.4100,152.4800,0,0,
2003-11-20 04:40:00,TAS,-41.9400,147.5000,50,24,
2009-10-06 07:15:00,NSW,-33.8373,151.0668,11,1,
2009-10-06 07:15:00,NSW,-33.7417,150.9548,0,0,
2004-08-20 17:00:00,TAS,-39.9310,143.8530,88,24,
2004-12-13 01:13:00,TAS,-41.5700,147.2410,63,24,
2009-10-25 01:15:00,NSW,-33.7817,151.1679,0,0,
2009-10-25 01:45:00,NSW,-33.9484,151.1596,0,0,
2009-10-25 23:00:00,NSW,-30.3151,153.1178,0,0,
2009-10-25 08:00:00,NSW,-31.5651,147.2012,37,18,
2005-01-27 03:30:00,TAS,-42.1360,146.4930,83,24,
2009-10-26 04:05:00,NSW,-30.6483,152.8511,100,2,
2009-10-27 05:05:00,NSW,-29.5833,149.2333,0,0,
2009-10-29 05:50:00,NSW,-31.5458,148.8702,0,0,
2009-10-29 05:00:00,NSW,-34.3151,148.3012,46,1,
2009-10-31 06:30:00,NSW,-35.6309,149.2848,0,0,
2009-11-05 07:45:00,NSW,-30.3317,152.7178,0,0,
2009-11-06 02:50:00,NSW,-30.7426,152.8275,0,0,
2009-11-06 02:50:00,NSW,-31.3865,152.2482,81,6,
2002-12-10 00:00:00,QLD,-27.4679,153.0261,0,0,
2005-01-27 03:00:00,TAS,-42.1290,146.7470,52,24,
2005-01-28 05:00:00,TAS,-43.4920,147.1420,35,24,
2005-10-23 10:50:00,TAS,-39.7030,143.9410,24,24,
2005-10-23 17:20:00,TAS,-40.9200,144.7000,50,24,
2005-10-25 06:45:00,TAS,-42.4560,147.4600,28,24,
2005-10-25 04:00:00,TAS,-42.8220,147.2580,0,0,
2005-11-02 11:50:00,TAS,-40.9900,145.7220,49,24,
2005-11-02 02:00:00,TAS,-42.9820,147.0960,26,24,
2005-11-02 12:51:00,TAS,-41.1680,146.4290,30,24,
2005-11-02 08:15:00,TAS,-39.7030,143.9410,47,24,
2009-11-02 06:48:00,NT,-25.2500,130.9667,73,24,
2005-11-02 13:00:00,TAS,-41.3070,146.9610,0,0,
2005-11-02 14:14:00,TAS,-41.9310,147.4920,29,24,
2006-02-17 05:45:00,TAS,-43.3150,147.0170,14,24,
2006-02-17 05:45:00,TAS,-43.4970,147.1450,18,24,
2007-01-19 03:20:00,TAS,-42.7080,146.8940,48,24,
2007-01-19 04:00:00,TAS,-42.5310,147.2000,0,0,
2010-02-23 06:04:00,NT,-23.8045,133.9037,61,24,
2002-12-25 06:55:00,QLD,-27.6833,152.0500,0,0,
2002-12-25 08:40:00,QLD,-27.2395,152.4197,0,0,
2010-04-06 21:00:00,NT,-12.4101,130.8768,70,24,
2010-04-06 21:00:00,NT,-12.3564,130.8817,138,24,
2010-04-06 06:50:00,NT,-13.9742,136.4569,112,24,
2008-11-27 07:25:00,VIC,-37.5124,145.1172,0,0,
2009-01-22 04:55:00,VIC,-36.6881,147.1444,0,0,
2009-12-14 12:00:00,NSW,-30.6415,152.9906,0,0,
2009-12-15 04:20:00,NSW,-30.5081,151.6459,0,0,
2009-12-19 17:30:00,NSW,-28.8484,153.0511,0,0,
2009-12-19 18:00:00,NSW,-29.1317,153.2678,0,0,
2009-12-28 06:00:00,NSW,-30.5695,152.6553,0,0,
2009-12-28 06:00:00,NSW,-30.6651,152.6511,0,0,
2010-01-04 06:25:00,NSW,-29.7817,151.1178,0,0,
2010-01-05 08:00:00,NSW,-33.6984,150.5679,0,0,
2010-01-05 07:00:00,NSW,-33.5651,148.6512,0,0,
2010-01-06 04:20:00,NSW,-31.2651,149.2679,0,0,
2010-01-07 03:06:00,NSW,-30.9817,151.5845,0,0,
2010-01-07 04:00:00,NSW,-30.9651,151.3511,0,0,
2010-01-14 05:50:00,NSW,-31.4651,151.1345,0,0,
2010-01-15 04:50:00,NSW,-31.3401,151.2845,0,0,
2010-01-16 02:10:00,NSW,-33.6317,150.2846,0,0,
2010-01-16 04:30:00,NSW,-31.2484,152.0011,0,0,
2010-01-27 05:24:00,NSW,-28.6484,153.2178,0,0,
2010-01-27 04:55:00,NSW,-28.8817,153.0511,0,0,
2010-01-27 04:15:00,NSW,-33.8651,150.2512,0,0,
2010-01-27 04:55:00,NSW,-33.2817,149.1012,0,0,
2010-02-04 00:00:00,NSW,-33.7317,150.4179,0,0,
2010-02-04 00:00:00,NSW,-33.7151,150.3679,0,0,
2010-02-05 01:30:00,NSW,-33.4234,151.3414,0,0,
2010-02-05 07:35:00,NSW,-33.6984,150.5346,0,0,
2010-02-05 08:30:00,NSW,-33.7734,150.6346,0,0,
2010-02-06 09:25:00,NSW,-28.5484,153.5011,0,0,
2002-12-26 00:00:00,QLD,-26.7581,152.8513,0,0,
2010-02-12 05:00:00,NSW,-33.1317,148.1679,0,0,
2010-02-12 06:20:00,NSW,-33.6984,149.8679,0,0,
2010-02-12 07:25:00,NSW,-33.3234,151.3845,0,0,
2010-02-12 07:40:00,NSW,-33.2484,151.3345,0,0,
2010-02-12 08:30:00,NSW,-33.3984,151.3511,0,0,
2010-02-12 09:55:00,NSW,-33.6651,151.3012,0,0,
2010-02-12 09:55:00,NSW,-33.7017,151.0973,0,0,
2010-02-12 10:10:00,NSW,-33.7817,151.1679,0,0,
2010-02-12 10:10:00,NSW,-33.8484,151.2012,0,0,
2010-02-16 16:50:00,QLD,-19.3045,147.0641,0,0,
2010-02-17 17:40:00,QLD,-20.0032,148.1216,0,0,
2010-02-23 07:35:00,QLD,-26.0451,146.2502,0,0,
2010-02-23 04:15:00,NSW,-30.3151,149.5678,0,0,
2010-03-31 10:45:00,QLD,-27.2554,152.2751,0,0,
2010-03-31 09:10:00,QLD,-28.0415,152.5121,0,0,
2010-02-23 07:30:00,NSW,-30.9651,151.3511,0,0,
2010-02-28 05:30:00,NSW,-33.6984,150.5679,0,0,
2010-03-06 19:40:00,NSW,-35.1152,147.3679,0,0,
2010-03-07 04:17:00,NSW,-34.5985,146.4179,0,0,
2010-03-22 14:00:00,NSW,-29.4401,153.3595,0,0,
2010-03-22 14:00:00,NSW,-29.4234,153.2428,0,0,
2010-06-17 03:00:00,VIC,-36.7260,147.1478,0,0,
2007-01-21 04:00:00,TAS,-42.8820,147.3230,70,24,
2007-02-16 07:30:00,TAS,-42.8790,147.3960,29,24,
2007-02-16 07:50:00,TAS,-42.9400,147.4950,0,0,
2009-12-15 04:30:00,NSW,-30.5151,151.6650,0,0,
